dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.315884,2.485053,4.847416,1.066528,-1.084459,-0.735317,1.470191
0.020000,3.317938,2.505844,4.868309,1.044632,-1.094804,-0.517294,1.474406
0.020000,3.319865,2.526208,4.888764,1.022725,-1.095334,-0.026493,1.478492
0.020000,3.321670,2.546144,4.908781,1.000888,-1.091855,0.173986,1.482454
0.020000,3.323361,2.565653,4.928364,0.979117,-1.088534,0.166038,1.486294
0.020000,3.324941,2.584734,4.947510,0.957338,-1.088978,-0.022190,1.490015
0.020000,3.326417,2.603388,4.966223,0.935613,-1.086241,0.136840,1.493619
0.020000,3.327795,2.621615,4.984502,0.913945,-1.083382,0.142945,1.497110
0.020000,3.329079,2.639415,5.002348,0.892312,-1.081639,0.087145,1.500490
0.020000,3.330273,2.656789,5.019762,0.870719,-1.079689,0.097477,1.503761
0.020000,3.331384,2.673735,5.036745,0.849134,-1.079238,0.022551,1.506925
0.020000,3.332415,2.690254,5.053297,0.827580,-1.077673,0.078273,1.509986
0.020000,3.333371,2.706348,5.069419,0.806105,-1.073795,0.193905,1.512944
0.020000,3.334256,2.722016,5.085111,0.784630,-1.073707,0.004375,1.515803
0.020000,3.335074,2.737257,5.100375,0.763168,-1.073100,0.030392,1.518564
0.020000,3.335829,2.752073,5.115210,0.741766,-1.070104,0.149784,1.521229
0.020000,3.336524,2.766464,5.129618,0.720392,-1.068735,0.068439,1.523799
0.020000,3.337164,2.780429,5.143597,0.698986,-1.070287,-0.077588,1.526277
0.020000,3.337751,2.793970,5.157151,0.677667,-1.065941,0.217274,1.528664
0.020000,3.338289,2.807086,5.170278,0.656359,-1.065426,0.025757,1.530963
0.020000,3.338780,2.819778,5.182979,0.635064,-1.064717,0.035439,1.533173
0.020000,3.339229,2.832046,5.195255,0.613788,-1.063816,0.045095,1.535297
0.020000,3.339638,2.843889,5.207106,0.592533,-1.062721,0.054715,1.537336
0.020000,3.340009,2.855309,5.218532,0.571305,-1.061435,0.064290,1.539292
0.020000,3.340345,2.866306,5.229534,0.550106,-1.059959,0.073810,1.541166
0.020000,3.340649,2.876880,5.240112,0.528911,-1.059709,0.012506,1.542958
0.020000,3.340923,2.887034,5.250270,0.507878,-1.051652,0.402876,1.544672
0.020000,3.341169,2.896778,5.260017,0.487347,-1.026559,1.254644,1.546308
0.020000,3.341391,2.906118,5.269360,0.467149,-1.009899,0.833002,1.547870
0.020000,3.341589,2.915066,5.278310,0.447498,-0.982572,1.366336,1.549360
0.020000,3.341767,2.923627,5.286872,0.428147,-0.967552,0.750978,1.550780
0.020000,3.341925,2.931812,5.295059,0.409337,-0.940478,1.353708,1.552132
0.020000,3.342066,2.939630,5.302878,0.390942,-0.919764,1.035738,1.553419
0.020000,3.342191,2.947087,5.310337,0.372932,-0.900499,0.963210,1.554642
0.020000,3.342302,2.954194,5.317444,0.355366,-0.878306,1.109654,1.555804
0.020000,3.342399,2.960958,5.324209,0.338248,-0.855907,1.119970,1.556907
0.020000,3.342485,2.967389,5.330640,0.321554,-0.834686,1.061066,1.557952
0.020000,3.342561,2.973494,5.336746,0.305287,-0.813358,1.066372,1.558941
0.020000,3.342627,2.979282,5.342535,0.289448,-0.791934,1.071190,1.559876
0.020000,3.342684,2.984763,5.348016,0.274040,-0.770424,1.075530,1.560760
0.020000,3.342734,2.989943,5.353196,0.259025,-0.750736,0.984375,1.561593
0.020000,3.342777,2.994832,5.358085,0.244447,-0.728914,1.091097,1.562377
0.020000,3.342814,2.999438,5.362691,0.230323,-0.706181,1.136647,1.563114
0.020000,3.342846,3.003771,5.367024,0.216635,-0.684392,1.089475,1.563807
0.020000,3.342873,3.007836,5.371090,0.203288,-0.667348,0.852202,1.564455
0.020000,3.342896,3.011645,5.374899,0.190443,-0.642278,1.253505,1.565061
0.020000,3.342915,3.015205,5.378459,0.178009,-0.621698,1.028985,1.565627
0.020000,3.342932,3.018524,5.381778,0.165952,-0.602834,0.943221,1.566154
0.020000,3.342945,3.021612,5.384866,0.154386,-0.578298,1.226786,1.566643
0.020000,3.342957,3.024475,5.387729,0.143171,-0.560747,0.877555,1.567096
0.020000,3.342966,3.027124,5.390378,0.132430,-0.537035,1.185585,1.567515
0.020000,3.342973,3.029566,5.392820,0.122106,-0.516239,1.039793,1.567900
0.020000,3.342979,3.031809,5.395063,0.112150,-0.497792,0.922372,1.568254
0.020000,3.342984,3.033863,5.397117,0.102691,-0.472944,1.242396,1.568577
0.020000,3.342988,3.035735,5.398989,0.093619,-0.453618,0.966266,1.568872
0.020000,3.342991,3.037434,5.400687,0.084925,-0.434688,0.946525,1.569139
0.020000,3.342994,3.038968,5.402222,0.076713,-0.410598,1.204504,1.569380
0.020000,3.342995,3.040346,5.403600,0.068915,-0.389875,1.036121,1.569597
0.020000,3.342997,3.041577,5.404831,0.061533,-0.369112,1.038173,1.569790
0.020000,3.342998,3.042667,5.405921,0.054514,-0.350952,0.907999,1.569961
0.020000,3.342999,3.043627,5.406880,0.047969,-0.327239,1.185673,1.570111
0.020000,3.342999,3.044464,5.407717,0.041843,-0.306310,1.046407,1.570243
0.020000,3.342999,3.045186,5.408440,0.036134,-0.285444,1.043331,1.570356
0.020000,3.343000,3.045803,5.409057,0.030843,-0.264555,1.044432,1.570452
0.020000,3.343000,3.046322,5.409576,0.025970,-0.243648,1.045377,1.570534
0.020000,3.343000,3.046753,5.410006,0.021516,-0.222724,1.046180,1.570601
0.020000,3.343000,3.047102,5.410356,0.017480,-0.201787,1.046851,1.570656
0.020000,3.343000,3.047380,5.410633,0.013863,-0.180839,1.047402,1.570699
0.020000,3.343000,3.047593,5.410847,0.010665,-0.159882,1.047844,1.570733
0.020000,3.343000,3.047751,5.411004,0.007887,-0.138918,1.048191,1.570757
0.020000,3.343000,3.047861,5.411115,0.005528,-0.117949,1.048453,1.570775
0.020000,3.343000,3.047933,5.411187,0.003589,-0.096976,1.048643,1.570786
0.020000,3.343000,3.047974,5.411228,0.002069,-0.076001,1.048772,1.570792
0.020000,3.343000,3.047994,5.411247,0.000968,-0.055024,1.048852,1.570795
0.020000,3.343000,3.047999,5.411253,0.000287,-0.034046,1.048894,1.570796
0.020000,3.343000,3.048000,5.411254,0.000026,-0.013068,1.048912,1.570796
0.020000,3.343000,3.048000,5.411254,0.000000,-0.001289,0.588923,1.570796
