dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.882442,5.489266,2.670000,1.500000,0.000000,0.000000,0.159103
0.020000,3.912067,5.493998,2.700000,1.500000,0.000000,0.000000,0.157691
0.020000,3.941698,5.498688,2.730000,1.500000,0.000000,0.000000,0.156207
0.020000,3.971336,5.503332,2.760000,1.500000,0.000000,0.000000,0.154652
0.020000,4.000982,5.507929,2.790000,1.500000,0.000000,0.000000,0.153025
0.020000,4.030635,5.512477,2.820000,1.500000,0.000000,0.000000,0.151326
0.020000,4.060296,5.516973,2.850000,1.500000,0.000000,0.000000,0.149556
0.020000,4.089965,5.521416,2.880000,1.500000,0.000000,0.000000,0.147713
0.020000,4.119643,5.525803,2.910000,1.500000,0.000000,0.000000,0.145799
0.020000,4.149329,5.530132,2.940000,1.500000,0.000000,0.000000,0.143814
0.020000,4.179024,5.534402,2.970000,1.500000,0.000000,0.000000,0.141756
0.020000,4.208727,5.538609,3.000000,1.500000,0.000000,0.000000,0.139627
0.020000,4.238440,5.542751,3.030000,1.500000,0.000000,0.000000,0.137426
0.020000,4.268161,5.546828,3.060000,1.500000,0.000000,0.000000,0.135153
0.020000,4.297893,5.550835,3.090000,1.500000,0.000000,0.000000,0.132808
0.020000,4.327633,5.554772,3.120000,1.500000,0.000000,0.000000,0.130392
0.020000,4.357383,5.558636,3.150000,1.500000,0.000000,0.000000,0.127904
0.020000,4.387143,5.562425,3.180000,1.500000,0.000000,0.000000,0.125345
0.020000,4.416913,5.566136,3.210000,1.500000,0.000000,0.000000,0.122714
0.020000,4.446692,5.569768,3.240000,1.500000,0.000000,0.000000,0.120011
0.020000,4.476481,5.573319,3.270000,1.500000,0.000000,0.000000,0.117237
0.020000,4.506280,5.576786,3.300000,1.500000,0.000000,0.000000,0.114392
0.020000,4.536089,5.580167,3.330000,1.500000,0.000000,0.000000,0.111476
0.020000,4.565908,5.583460,3.360000,1.500000,0.000000,0.000000,0.108488
0.020000,4.594224,5.586535,3.390000,1.500000,0.000000,0.000000,0.111822
0.020000,4.624011,5.590099,3.420000,1.500000,0.000000,0.000000,0.126227
0.020000,4.653745,5.594079,3.450000,1.500000,0.000000,0.000000,0.139701
0.020000,4.683426,5.598445,3.480000,1.500000,0.000000,0.000000,0.152240
0.020000,4.713051,5.603168,3.510000,1.500000,0.000000,0.000000,0.163844
0.020000,4.742623,5.608222,3.540000,1.500000,0.000000,0.000000,0.174516
0.020000,4.772141,5.613577,3.570000,1.500000,0.000000,0.000000,0.184257
0.020000,4.801608,5.619206,3.600000,1.500000,0.000000,0.000000,0.193072
0.020000,4.831027,5.625080,3.630000,1.500000,0.000000,0.000000,0.200966
0.020000,4.860402,5.631174,3.660000,1.500000,0.000000,0.000000,0.207945
0.020000,4.889736,5.637458,3.690000,1.500000,0.000000,0.000000,0.214014
0.020000,4.919034,5.643908,3.720000,1.500000,0.000000,0.000000,0.219179
0.020000,4.948302,5.650495,3.750000,1.500000,0.000000,0.000000,0.223445
0.020000,4.977545,5.657194,3.780000,1.500000,0.000000,0.000000,0.226816
0.020000,5.006767,5.663979,3.810000,1.500000,0.000000,0.000000,0.229295
0.020000,5.035976,5.670823,3.840000,1.500000,0.000000,0.000000,0.230886
0.020000,5.065177,5.677701,3.870000,1.500000,0.000000,0.000000,0.231591
0.020000,5.094376,5.684586,3.900000,1.500000,0.000000,0.000000,0.231410
0.020000,5.123580,5.691453,3.930000,1.500000,0.000000,0.000000,0.230343
0.020000,5.152794,5.698276,3.960000,1.500000,0.000000,0.000000,0.228389
0.020000,5.182024,5.705029,3.990000,1.500000,0.000000,0.000000,0.225545
0.020000,5.211276,5.711686,4.020000,1.500000,0.000000,0.000000,0.221809
0.020000,5.240556,5.718220,4.050000,1.500000,0.000000,0.000000,0.217176
0.020000,5.269868,5.724605,4.080000,1.500000,0.000000,0.000000,0.211642
0.020000,5.299218,5.730815,4.110000,1.500000,0.000000,0.000000,0.205201
0.020000,5.328611,5.736822,4.140000,1.500000,0.000000,0.000000,0.197848
0.020000,5.358049,5.742599,4.170000,1.500000,0.000000,0.000000,0.189578
0.020000,5.387537,5.748119,4.200000,1.500000,0.000000,0.000000,0.180385
0.020000,5.417076,5.753355,4.230000,1.500000,0.000000,0.000000,0.170264
0.020000,5.446670,5.758277,4.260000,1.500000,0.000000,0.000000,0.159212
0.020000,5.476318,5.762858,4.290000,1.500000,0.000000,0.000000,0.147225
0.020000,5.506020,5.767069,4.320000,1.500000,0.000000,0.000000,0.134303
0.020000,5.535777,5.770882,4.350000,1.500000,0.000000,0.000000,0.120448
0.020000,5.565585,5.774269,4.380000,1.500000,0.000000,0.000000,0.105665
0.020000,5.595441,5.777201,4.410000,1.500000,0.000000,0.000000,0.089960
0.020000,5.625340,5.779650,4.440000,1.500000,0.000000,0.000000,0.073346
0.020000,5.655277,5.781588,4.470000,1.500000,0.000000,0.000000,0.055840
0.020000,5.685244,5.782990,4.500000,1.500000,0.000000,0.000000,0.037464
0.020000,5.715232,5.783827,4.530000,1.500000,0.000000,0.000000,0.018243
0.020000,5.745227,5.784076,4.559997,1.499653,-0.017340,-0.867008,6.281401
0.020000,5.775210,5.783713,4.589982,1.498906,-0.037340,-1.000000,6.260610
0.020000,5.805159,5.782716,4.619949,1.497760,-0.057340,-1.000000,6.239110
0.020000,5.835053,5.781067,4.649889,1.496213,-0.077340,-1.000000,6.216959
0.020000,5.864867,5.778751,4.679793,1.494266,-0.097340,-1.000000,6.194226
0.020000,5.894578,5.775753,4.709655,1.491919,-0.117340,-1.000000,6.170981
0.020000,5.924159,5.772066,4.739466,1.489172,-0.137340,-1.000000,6.147304
0.020000,5.953586,5.767683,4.769218,1.486026,-0.157340,-1.000000,6.123277
0.020000,5.982832,5.762602,4.798903,1.482479,-0.177340,-1.000000,6.098984
0.020000,6.011872,5.756823,4.828513,1.478532,-0.197340,-1.000000,6.074513
0.020000,6.040680,5.750352,4.858040,1.474185,-0.217340,-1.000000,6.049951
0.020000,6.069233,5.743198,4.887477,1.469438,-0.237340,-1.000000,6.025385
0.020000,6.096224,5.735749,4.916814,1.464292,-0.257340,-1.000000,6.007170
0.020000,6.124489,5.728303,4.946044,1.458745,-0.277340,-1.000000,6.043285
0.020000,6.152878,5.721844,4.975160,1.452798,-0.297340,-1.000000,6.074939
0.020000,6.181324,5.716250,5.004152,1.446451,-0.317340,-1.000000,6.102488
0.020000,6.209776,5.711410,5.033014,1.439704,-0.337340,-1.000000,6.126273
0.020000,6.238191,5.707218,5.061736,1.432558,-0.357340,-1.000000,6.146613
0.020000,6.266534,5.703578,5.090312,1.425011,-0.377340,-1.000000,6.163789
0.020000,6.294776,5.700400,5.118733,1.417064,-0.397340,-1.000000,6.178052
0.020000,6.322895,5.697603,5.146991,1.408717,-0.417340,-1.000000,6.189613
0.020000,6.350871,5.695111,5.175077,1.399970,-0.437340,-1.000000,6.198654
0.020000,6.378687,5.692852,5.202985,1.390824,-0.457340,-1.000000,6.205324
0.020000,6.406329,5.690762,5.230706,1.381277,-0.477340,-1.000000,6.209743
0.020000,6.433784,5.688778,5.258232,1.371330,-0.497340,-1.000000,6.212007
0.020000,6.461038,5.686842,5.285556,1.360983,-0.517340,-1.000000,6.212186
0.020000,6.488081,5.684899,5.312668,1.350236,-0.537340,-1.000000,6.210328
0.020000,6.514899,5.682894,5.339561,1.339090,-0.557340,-1.000000,6.206463
0.020000,6.541481,5.680776,5.366227,1.327543,-0.577340,-1.000000,6.200600
0.020000,6.567814,5.678497,5.392659,1.315596,-0.597340,-1.000000,6.192733
0.020000,6.593884,5.676007,5.418847,1.303249,-0.617340,-1.000000,6.182837
0.020000,6.619675,5.673259,5.444785,1.290502,-0.637340,-1.000000,6.170874
0.020000,6.645171,5.670206,5.470463,1.277355,-0.657340,-1.000000,6.156793
0.020000,6.670354,5.666803,5.495875,1.263809,-0.677340,-1.000000,6.140531
0.020000,6.695202,5.663005,5.521012,1.249862,-0.697340,-1.000000,6.122017
0.020000,6.719691,5.658766,5.545865,1.235515,-0.717340,-1.000000,6.101172
0.020000,6.743795,5.654045,5.570428,1.220768,-0.737340,-1.000000,6.077918
0.020000,6.767485,5.648800,5.594692,1.205621,-0.757340,-1.000000,6.052176
0.020000,6.790726,5.642991,5.618649,1.190075,-0.777340,-1.000000,6.023881
0.020000,6.813482,5.636583,5.642291,1.174128,-0.797340,-1.000000,5.992983
0.020000,6.835712,5.629543,5.665610,1.157781,-0.817340,-1.000000,5.959462
0.020000,6.857371,5.621844,5.688598,1.141034,-0.837340,-1.000000,5.923336
0.020000,6.878412,5.613466,5.711248,1.123887,-0.857340,-1.000000,5.884673
0.020000,6.898786,5.604397,5.733550,1.106341,-0.877340,-1.000000,5.843605
0.020000,6.918440,5.594635,5.755497,1.088394,-0.897340,-1.000000,5.800334
0.020000,6.937326,5.584189,5.777082,1.070047,-0.917340,-1.000000,5.755139
0.020000,6.955396,5.573079,5.798295,1.051300,-0.937340,-1.000000,5.708374
0.020000,6.972606,5.561340,5.819130,1.032153,-0.957340,-1.000000,5.660461
0.020000,6.988921,5.549017,5.839577,1.012607,-0.977340,-1.000000,5.611872
